date,store_nbr,item_nbr,unit_sales,onpromotion,city,type_x,cluster,family,perishable,type_y,locale,transferred,dcoilwtico
2017-07-24,39,789907,28.0,True,Cuenca,B,6,DAIRY,1,Additional,Local,False,46.21
2017-07-20,44,900196,4.0,False,Quito,A,5,DAIRY,1,,,,46.73
2017-07-18,37,1003679,1.0,False,Cuenca,D,2,GROCERY I,0,,,,46.4
2017-07-27,41,219147,1.0,False,Machala,D,4,BEVERAGES,0,,,,49.05
2017-07-17,9,215327,32.0,False,Quito,B,6,GROCERY I,0,,,,46.02
2017-08-06,3,764439,30.0,False,Quito,D,8,GROCERY I,0,,,,
2017-07-25,9,1920284,3.0,False,Quito,B,6,PERSONAL CARE,0,Additional,Local,False,47.77
2017-08-13,53,1695931,8.691,False,Manta,D,13,PRODUCE,1,,,,
2017-08-09,31,841667,6.0,True,Babahoyo,B,10,DAIRY,1,,,,49.59
2017-08-08,25,2060787,2.0,False,Salinas,D,1,BEVERAGES,0,,,,49.07
2017-08-06,10,687549,2.0,False,Quito,C,15,GROCERY I,0,,,,
2017-07-26,54,807495,7.0,False,El Carmen,C,3,BEVERAGES,0,,,,48.58
2017-08-03,51,1472433,2.0,False,Guayaquil,A,17,GROCERY I,0,,,,49.03
2017-07-25,16,673415,1.0,False,Santo Domingo,C,3,DELI,1,Additional,Local,False,47.77
2017-07-25,51,1078288,2.0,True,Guayaquil,A,17,GROCERY I,0,Additional,Local,False,47.77
2017-07-29,47,1457160,14.0,False,Quito,A,14,HOME CARE,0,,,,
2017-08-09,31,587157,81.365,False,Babahoyo,B,10,MEATS,1,,,,49.59
2017-08-12,43,1473484,0.641,False,Esmeraldas,E,10,PRODUCE,1,,,,
2017-08-05,45,258395,7.0,False,Quito,A,11,GROCERY I,0,Holiday,Local,False,
2017-07-27,29,220435,20.0,False,Guayaquil,E,10,GROCERY I,0,,,,49.05
2017-08-09,54,578467,1.0,False,El Carmen,C,3,GROCERY I,0,,,,49.59
2017-07-24,30,1047774,2.0,False,Guayaquil,C,3,BEVERAGES,0,Additional,Local,False,46.21
2017-08-15,20,2099230,2.0,False,Quito,B,6,BEAUTY,0,Holiday,Local,False,47.57
2017-08-15,13,1913462,6.0,True,Latacunga,C,15,PRODUCE,1,Holiday,Local,False,47.57
2017-08-12,7,1920071,5.0,False,Quito,D,8,GROCERY I,0,,,,
2017-07-23,41,1463797,11.0,False,Machala,D,4,BEVERAGES,0,Holiday,Local,False,
2017-08-01,53,833396,11.0,False,Manta,D,13,PERSONAL CARE,0,,,,49.19
2017-07-16,3,2001183,3.0,False,Quito,D,8,CLEANING,0,,,,
2017-07-22,24,1464919,4.0,False,Guayaquil,D,1,BEVERAGES,0,,,,
2017-08-14,23,812751,3.0,False,Ambato,D,9,"LIQUOR,WINE,BEER",0,,,,47.59
2017-08-03,44,2011200,2.0,False,Quito,A,5,GROCERY I,0,,,,49.03
2017-08-15,25,852620,1.0,False,Salinas,D,1,CLEANING,0,Holiday,Local,False,47.57
2017-07-17,46,269036,7.0,True,Quito,A,14,BEVERAGES,0,,,,46.02
2017-07-24,12,165727,1.0,False,Latacunga,C,15,GROCERY I,0,Additional,Local,False,46.21
2017-08-10,46,956014,6.0,False,Quito,A,14,GROCERY I,0,Holiday,National,True,48.54
2017-07-21,30,2014094,2.0,False,Guayaquil,C,3,BEVERAGES,0,,,,45.78
2017-07-28,3,1958177,9.0,False,Quito,D,8,BEVERAGES,0,,,,49.72
2017-08-10,47,1089079,1.0,False,Quito,A,14,GROCERY I,0,Holiday,National,True,48.54
2017-07-31,21,1971365,2.0,False,Santo Domingo,B,6,BEVERAGES,0,,,,50.21
2017-07-27,34,812726,3.0,False,Guayaquil,B,6,CLEANING,0,,,,49.05
2017-07-31,36,127547,3.0,True,Libertad,E,10,EGGS,1,,,,50.21
2017-08-08,46,2089339,9.0,False,Quito,A,14,GROCERY I,0,,,,49.07
2017-08-12,6,319093,22.0,False,Quito,D,13,DELI,1,,,,
2017-08-15,28,1346630,1.0,False,Guayaquil,E,10,CLEANING,0,Holiday,Local,False,47.57
2017-08-03,45,1176558,5.0,False,Quito,A,11,GROCERY I,0,,,,49.03
2017-07-18,51,1473411,4.224,False,Guayaquil,A,17,PRODUCE,1,,,,46.4
2017-08-14,52,699692,1.69,False,Manta,A,11,MEATS,1,,,,47.59
2017-07-18,47,852620,28.0,True,Quito,A,14,CLEANING,0,,,,46.4
2017-08-07,9,354919,24.0,False,Quito,B,6,GROCERY I,0,,,,49.37
2017-07-18,48,1920059,9.0,False,Quito,A,14,GROCERY I,0,,,,46.4
2017-07-15,45,1660261,7.0,False,Quito,A,11,PRODUCE,1,,,,
2017-08-02,32,833395,2.0,False,Guayaquil,C,3,PERSONAL CARE,0,,,,49.6
2017-08-08,8,371434,1.0,False,Quito,D,8,GROCERY I,0,,,,49.07
2017-07-29,11,1695847,3.199,False,Cayambe,B,6,PRODUCE,1,,,,
2017-08-13,34,1975578,3.0,True,Guayaquil,B,6,GROCERY I,0,,,,
2017-07-18,24,2053751,1.0,False,Guayaquil,D,1,BEVERAGES,0,,,,46.4
2017-08-05,45,2049153,1.0,False,Quito,A,11,HOME AND KITCHEN I,0,Holiday,Local,False,
2017-07-30,40,1453123,2.0,True,Machala,C,3,BREAD/BAKERY,1,,,,
2017-07-24,15,1909408,2.0,False,Ibarra,C,15,CLEANING,0,Additional,Local,False,46.21
2017-07-16,40,1173210,3.0,False,Machala,C,3,CLEANING,0,,,,
2017-07-26,49,1958201,7.0,False,Quito,A,11,BEVERAGES,0,,,,48.58
2017-08-05,5,1346632,5.0,True,Santo Domingo,D,4,CLEANING,0,Holiday,Local,False,
2017-07-26,34,1146783,1.0,False,Guayaquil,B,6,GROCERY I,0,,,,48.58
2017-08-05,16,1229584,1.0,False,Santo Domingo,C,3,PERSONAL CARE,0,Holiday,Local,False,
2017-07-24,20,564287,7.0,False,Quito,B,6,BREAD/BAKERY,1,Additional,Local,False,46.21
2017-08-07,51,956012,2.0,False,Guayaquil,A,17,GROCERY I,0,,,,49.37
2017-07-29,52,1033395,14.0,False,Manta,A,11,BREAD/BAKERY,1,,,,
2017-07-26,14,1230461,3.0,True,Riobamba,C,7,PERSONAL CARE,0,,,,48.58
2017-08-14,12,804098,3.0,False,Latacunga,C,15,SEAFOOD,1,,,,47.59
2017-08-07,51,1695845,63.0,False,Guayaquil,A,17,PRODUCE,1,,,,49.37
2017-08-12,43,742735,2.0,False,Esmeraldas,E,10,PERSONAL CARE,0,,,,
2017-07-23,5,2002166,7.0,False,Santo Domingo,D,4,DAIRY,1,Holiday,Local,False,
2017-08-07,54,698643,7.0,False,El Carmen,C,3,GROCERY I,0,,,,49.37
2017-07-25,49,1354390,3.0,False,Quito,A,11,GROCERY I,0,Additional,Local,False,47.77
2017-07-31,46,1004551,6.0,True,Quito,A,14,"LIQUOR,WINE,BEER",0,,,,50.21
2017-08-04,43,1503855,15.0,False,Esmeraldas,E,10,PRODUCE,1,,,,49.57
2017-07-20,17,1347810,1.0,False,Quito,C,12,GROCERY I,0,,,,46.73
2017-08-02,37,365139,5.0,False,Cuenca,D,2,GROCERY I,0,,,,49.6
2017-07-27,10,938574,2.0,False,Quito,C,15,GROCERY I,0,,,,49.05
2017-07-30,17,1958179,2.0,False,Quito,C,12,BEVERAGES,0,,,,
2017-07-20,31,1047394,4.0,False,Babahoyo,B,10,CLEANING,0,,,,46.73
2017-07-15,34,554152,1.0,True,Guayaquil,B,6,GROCERY I,0,,,,
2017-08-05,46,1464092,10.0,False,Quito,A,14,BEVERAGES,0,Holiday,Local,False,
2017-08-05,24,723210,1.0,False,Guayaquil,D,1,DAIRY,1,Holiday,Local,False,
2017-07-30,8,1239954,7.0,False,Quito,D,8,DAIRY,1,,,,
2017-07-20,48,1946668,1.0,False,Quito,A,14,GROCERY I,0,,,,46.73
2017-07-31,5,2029494,2.0,False,Santo Domingo,D,4,BEVERAGES,0,,,,50.21
2017-07-27,4,471980,5.0,False,Quito,D,9,GROCERY I,0,,,,49.05
2017-07-29,39,418026,1.0,False,Cuenca,B,6,DELI,1,,,,
2017-08-14,51,1458850,8.0,True,Guayaquil,A,17,DAIRY,1,,,,47.59
2017-07-25,8,2002963,12.0,False,Quito,D,8,GROCERY I,0,Additional,Local,False,47.77
2017-08-15,31,1346627,11.0,True,Babahoyo,B,10,CLEANING,0,Holiday,Local,False,47.57
2017-07-30,41,1213906,2.0,False,Machala,D,4,CLEANING,0,,,,
2017-07-28,26,838408,3.0,False,Guayaquil,D,10,DAIRY,1,,,,49.72
2017-07-24,46,1463936,4.0,False,Quito,A,14,BEVERAGES,0,Additional,Local,False,46.21
2017-07-25,43,165704,1.0,False,Esmeraldas,E,10,GROCERY I,0,Additional,Local,False,47.77
2017-08-15,53,2018397,3.0,False,Manta,D,13,BEVERAGES,0,Holiday,Local,False,47.57
2017-08-13,18,2010568,2.0,False,Quito,B,16,GROCERY I,0,,,,
2017-07-31,6,983310,3.0,False,Quito,D,13,BREAD/BAKERY,1,,,,50.21
2017-07-15,51,1153584,47.0,True,Guayaquil,A,17,BEVERAGES,0,,,,
2017-07-15,34,1464210,10.0,False,Guayaquil,B,6,BEVERAGES,0,,,,
2017-08-13,26,881701,1.0,False,Guayaquil,D,10,GROCERY I,0,,,,
2017-08-15,48,2053874,11.0,False,Quito,A,14,BEVERAGES,0,Holiday,Local,False,47.57
2017-08-09,14,567579,1.0,False,Riobamba,C,7,GROCERY I,0,,,,49.59
2017-08-09,24,358231,18.0,False,Guayaquil,D,1,CLEANING,0,,,,49.59
2017-07-25,12,849095,4.0,True,Latacunga,C,15,DAIRY,1,Additional,Local,False,47.77
2017-08-15,6,1456939,1.0,False,Quito,D,13,HOME CARE,0,Holiday,Local,False,47.57
2017-07-31,50,1363878,3.0,False,Ambato,A,14,GROCERY I,0,,,,50.21
2017-07-26,16,1642664,0.866,True,Santo Domingo,C,3,PRODUCE,1,,,,48.58
2017-08-15,24,1105211,12.0,False,Guayaquil,D,1,GROCERY I,0,Holiday,Local,False,47.57
2017-07-25,18,986193,11.0,True,Quito,B,16,BREAD/BAKERY,1,Additional,Local,False,47.77
2017-07-19,43,886396,1.0,False,Esmeraldas,E,10,GROCERY I,0,,,,47.1
2017-08-13,4,1695840,6.0,False,Quito,D,9,PRODUCE,1,,,,
2017-07-30,43,1464071,2.0,False,Esmeraldas,E,10,BEVERAGES,0,,,,
2017-08-07,47,968935,5.0,False,Quito,A,14,"LIQUOR,WINE,BEER",0,,,,49.37
2017-07-15,41,115611,7.0,False,Machala,D,4,GROCERY I,0,,,,
2017-07-16,21,1346627,16.0,False,Santo Domingo,B,6,CLEANING,0,,,,
2017-08-13,37,315277,3.0,False,Cuenca,D,2,GROCERY I,0,,,,
2017-07-28,51,584027,14.162,True,Guayaquil,A,17,MEATS,1,,,,49.72
2017-08-13,27,129297,3.0,False,Daule,D,1,GROCERY I,0,,,,
2017-07-23,37,464385,4.0,False,Cuenca,D,2,BREAD/BAKERY,1,Holiday,Local,False,
2017-08-10,30,1696003,2.098,False,Guayaquil,C,3,PRODUCE,1,Holiday,National,True,48.54
2017-07-18,41,1210038,10.0,False,Machala,D,4,BREAD/BAKERY,1,,,,46.4
2017-08-11,33,1239841,1.0,False,Quevedo,C,3,DAIRY,1,Transfer,National,False,48.81
2017-07-31,6,1354712,28.0,False,Quito,D,13,GROCERY I,0,,,,50.21
2017-08-11,45,1182733,5.0,False,Quito,A,11,BEVERAGES,0,Transfer,National,False,48.81
2017-08-08,2,968432,11.0,False,Quito,D,13,BEVERAGES,0,,,,49.07
2017-08-08,53,1354389,2.0,False,Manta,D,13,GROCERY I,0,,,,49.07
2017-07-31,1,1989346,1.0,False,Quito,D,13,GROCERY I,0,,,,50.21
2017-08-02,2,1047733,3.0,False,Quito,D,13,BEVERAGES,0,,,,49.6
2017-07-29,45,819195,11.0,True,Quito,A,11,GROCERY I,0,,,,
2017-07-18,6,1312957,3.0,False,Quito,D,13,GROCERY I,0,,,,46.4
2017-07-19,28,838875,1.0,False,Guayaquil,E,10,GROCERY I,0,,,,47.1
2017-08-11,34,1354383,14.0,True,Guayaquil,B,6,GROCERY I,0,Transfer,National,False,48.81
2017-07-16,3,1920284,10.0,False,Quito,D,8,PERSONAL CARE,0,,,,
2017-07-22,18,1309245,28.0,False,Quito,B,16,BREAD/BAKERY,1,,,,
2017-08-09,48,1162935,4.0,False,Quito,A,14,GROCERY I,0,,,,49.59
2017-08-07,4,1501579,4.0,False,Quito,D,9,PRODUCE,1,,,,49.37
2017-07-21,24,1457179,38.0,True,Guayaquil,D,1,HOME CARE,0,,,,45.78
2017-07-30,45,1091367,26.0,False,Quito,A,11,GROCERY I,0,,,,
2017-08-14,53,1285154,1.0,False,Manta,D,13,BEVERAGES,0,,,,47.59
2017-07-18,52,671699,2.604,False,Manta,A,11,DELI,1,,,,46.4
2017-08-05,44,1161555,17.0,False,Quito,A,5,BEVERAGES,0,Holiday,Local,False,
2017-07-26,34,472645,2.0,False,Guayaquil,B,6,GROCERY I,0,,,,48.58
2017-08-02,52,1913596,2.0,False,Manta,A,11,PERSONAL CARE,0,,,,49.6
2017-07-29,28,108831,13.867,False,Guayaquil,E,10,POULTRY,1,,,,
2017-08-05,20,2026959,14.0,False,Quito,B,6,GROCERY I,0,Holiday,Local,False,
2017-08-03,41,1695835,23.341,False,Machala,D,4,PRODUCE,1,,,,49.03
2017-07-23,34,852938,5.0,False,Guayaquil,B,6,FROZEN FOODS,0,Holiday,Local,False,
2017-08-15,9,1584575,15.0,True,Quito,B,6,PRODUCE,1,Holiday,Local,False,47.57
2017-07-15,36,1339883,13.0,True,Libertad,E,10,FROZEN FOODS,0,,,,
2017-07-16,11,1235334,2.0,False,Cayambe,B,6,GROCERY I,0,,,,
2017-07-16,52,1078288,12.0,False,Manta,A,11,GROCERY I,0,,,,
2017-08-04,48,592801,2.0,False,Quito,A,14,DAIRY,1,,,,49.57
2017-07-26,46,881910,1.0,False,Quito,A,14,GROCERY I,0,,,,48.58
2017-07-23,3,1940454,3.0,False,Quito,D,8,BREAD/BAKERY,1,Holiday,Local,False,
2017-07-29,7,1084437,2.0,False,Quito,D,8,GROCERY I,0,,,,
2017-07-21,51,402136,4.0,False,Guayaquil,A,17,CLEANING,0,,,,45.78
2017-07-25,6,2010487,1.0,False,Quito,D,13,GROCERY I,0,Additional,Local,False,47.77
2017-07-15,29,103665,1.0,False,Guayaquil,E,10,BREAD/BAKERY,1,,,,
2017-07-28,2,1165988,4.0,False,Quito,D,13,GROCERY I,0,,,,49.72
2017-07-30,51,1167188,1.0,False,Guayaquil,A,17,GROCERY II,0,,,,
2017-08-03,26,368624,2.0,False,Guayaquil,D,10,BEVERAGES,0,,,,49.03
2017-07-28,54,1686635,1.0,False,El Carmen,C,3,PRODUCE,1,,,,49.72
2017-08-13,27,2089250,1.0,False,Daule,D,1,CLEANING,0,,,,
2017-08-04,53,2006089,2.0,False,Manta,D,13,GROCERY I,0,,,,49.57
2017-07-18,22,1158720,39.0,False,Puyo,C,7,GROCERY I,0,,,,46.4
2017-07-28,5,1239739,1.0,False,Santo Domingo,D,4,DAIRY,1,,,,49.72
2017-07-24,2,2011872,2.0,False,Quito,D,13,GROCERY I,0,Additional,Local,False,46.21
2017-07-30,7,1047674,19.0,False,Quito,D,8,BEVERAGES,0,,,,
2017-08-12,1,1239955,1.0,False,Quito,D,13,DAIRY,1,,,,
2017-07-24,44,368624,2.0,False,Quito,A,5,BEVERAGES,0,Additional,Local,False,46.21
2017-07-29,6,2058758,22.0,False,Quito,D,13,BEVERAGES,0,,,,
2017-07-29,53,1149069,16.0,False,Manta,D,13,PRODUCE,1,,,,
2017-07-21,39,1576262,2.0,False,Cuenca,B,6,CELEBRATION,0,,,,45.78
2017-07-30,20,1473404,30.0,False,Quito,B,6,PRODUCE,1,,,,
2017-08-05,34,511397,2.0,False,Guayaquil,B,6,GROCERY I,0,Holiday,Local,False,
2017-07-16,13,1965978,2.0,False,Latacunga,C,15,GROCERY I,0,,,,
2017-07-26,35,622958,1.0,True,Playas,C,3,GROCERY I,0,,,,48.58
2017-07-15,3,844017,33.0,True,Quito,D,8,DELI,1,,,,
2017-07-26,39,1047696,1.0,False,Cuenca,B,6,BEVERAGES,0,,,,48.58
2017-08-13,39,364829,6.0,False,Cuenca,B,6,GROCERY I,0,,,,
2017-08-04,27,1239720,5.0,True,Daule,D,1,DAIRY,1,,,,49.57
2017-07-23,23,1900715,2.0,False,Ambato,D,9,PERSONAL CARE,0,Holiday,Local,False,
2017-07-19,42,1089843,2.0,False,Cuenca,D,2,BREAD/BAKERY,1,,,,47.1
2017-07-26,3,830806,7.0,False,Quito,D,8,BREAD/BAKERY,1,,,,48.58
2017-07-17,39,2058758,27.0,True,Cuenca,B,6,BEVERAGES,0,,,,46.02
2017-08-07,40,1991097,1.0,False,Machala,C,3,HOME AND KITCHEN I,0,,,,49.37
2017-07-22,13,759894,5.0,False,Latacunga,C,15,PERSONAL CARE,0,,,,
2017-07-20,43,179564,2.0,False,Esmeraldas,E,10,GROCERY I,0,,,,46.73
2017-07-28,23,1457179,1.0,False,Ambato,D,9,HOME CARE,0,,,,49.72
2017-08-10,1,476261,4.0,False,Quito,D,13,EGGS,1,Holiday,National,True,48.54
2017-07-15,41,1963277,40.0,False,Machala,D,4,DAIRY,1,,,,
2017-07-17,11,1463437,1.0,False,Cayambe,B,6,GROCERY I,0,,,,46.02
2017-07-25,44,679926,12.0,False,Quito,A,5,EGGS,1,Additional,Local,False,47.77
2017-08-12,54,1412392,3.0,False,El Carmen,C,3,"LIQUOR,WINE,BEER",0,,,,
2017-07-22,2,1958201,2.0,False,Quito,D,13,BEVERAGES,0,,,,
2017-08-09,11,1695875,4.0,False,Cayambe,B,6,PRODUCE,1,,,,49.59
2017-07-31,3,358561,1.0,False,Quito,D,8,CLEANING,0,,,,50.21
2017-07-20,24,2026893,1.0,False,Guayaquil,D,1,GROCERY I,0,,,,46.73
2017-08-13,23,2008747,2.0,False,Ambato,D,9,BEVERAGES,0,,,,
2017-07-27,27,509872,1.0,False,Daule,D,1,GROCERY I,0,,,,49.05
2017-07-18,54,1909409,3.0,False,El Carmen,C,3,CLEANING,0,,,,46.4
2017-07-30,47,1071949,15.0,False,Quito,A,14,BEVERAGES,0,,,,
2017-07-21,14,1463851,1.0,False,Riobamba,C,7,BEVERAGES,0,,,,45.78
2017-08-09,19,884878,1.0,False,Guaranda,C,15,BEVERAGES,0,,,,49.59
2017-07-17,47,1304491,1.0,False,Quito,A,14,GROCERY I,0,,,,46.02
2017-08-01,6,1089820,1.0,False,Quito,D,13,GROCERY I,0,,,,49.19
2017-08-10,39,1686637,44.0,False,Cuenca,B,6,PRODUCE,1,Holiday,National,True,48.54
2017-07-18,10,1350565,5.0,False,Quito,C,15,BEVERAGES,0,,,,46.4
2017-07-21,4,789905,4.0,False,Quito,D,9,DAIRY,1,,,,45.78
2017-08-08,8,589403,2.0,False,Quito,D,8,SEAFOOD,1,,,,49.07
2017-07-29,46,1018617,11.0,False,Quito,A,14,GROCERY I,0,,,,
2017-07-26,54,1047685,7.0,False,El Carmen,C,3,BEVERAGES,0,,,,48.58
2017-08-07,45,1372308,3.0,False,Quito,A,11,HOME AND KITCHEN I,0,,,,49.37
2017-08-08,40,1400334,4.0,False,Machala,C,3,CLEANING,0,,,,49.07
2017-07-20,44,1320180,12.0,False,Quito,A,5,CLEANING,0,,,,46.73
2017-07-17,25,1229025,1.0,False,Salinas,D,1,PERSONAL CARE,0,,,,46.02
2017-07-19,6,2048399,36.0,False,Quito,D,13,GROCERY I,0,,,,47.1
2017-08-14,17,2033699,4.0,False,Quito,C,12,DAIRY,1,,,,47.59
2017-07-27,48,1944828,27.523,False,Quito,A,14,POULTRY,1,,,,49.05
2017-08-01,20,2048624,6.0,False,Quito,B,6,GROCERY I,0,,,,49.19
2017-08-04,6,404454,1.0,False,Quito,D,13,GROCERY I,0,,,,49.57
2017-07-27,53,1456994,1.0,False,Manta,D,13,HOME CARE,0,,,,49.05
2017-08-10,3,2011450,1.0,False,Quito,D,8,GROCERY I,0,Holiday,National,True,48.54
2017-08-02,22,2007186,4.0,True,Puyo,C,7,DAIRY,1,,,,49.6
2017-08-01,41,1239916,1.0,False,Machala,D,4,DAIRY,1,,,,49.19
2017-08-08,51,2010290,1.0,False,Guayaquil,A,17,GROCERY I,0,,,,49.07
2017-07-26,15,1047774,2.0,False,Ibarra,C,15,BEVERAGES,0,,,,48.58
2017-07-16,42,559682,1.0,False,Cuenca,D,2,GROCERY I,0,,,,
2017-07-19,6,1146787,8.0,True,Quito,D,13,GROCERY I,0,,,,47.1
2017-07-23,6,1464094,1.0,False,Quito,D,13,BEVERAGES,0,Holiday,Local,False,
2017-07-20,44,1289418,1.0,False,Quito,A,5,GROCERY I,0,,,,46.73
2017-07-27,5,844019,0.847,False,Santo Domingo,D,4,DELI,1,,,,49.05
2017-08-06,45,1930065,8.0,True,Quito,A,11,GROCERY I,0,,,,
2017-07-29,9,1958185,4.0,False,Quito,B,6,BEVERAGES,0,,,,
2017-07-30,14,1464217,149.0,False,Riobamba,C,7,BEVERAGES,0,,,,
2017-08-11,37,1954663,5.892,False,Cuenca,D,2,PRODUCE,1,Transfer,National,False,48.81
2017-08-14,6,559680,5.0,False,Quito,D,13,GROCERY I,0,,,,47.59
2017-07-19,51,414621,4.0,True,Guayaquil,A,17,GROCERY I,0,,,,47.1
2017-07-24,12,1143685,2.0,False,Latacunga,C,15,BEVERAGES,0,Additional,Local,False,46.21
2017-07-31,44,172184,5.0,False,Quito,A,5,GROCERY I,0,,,,50.21
2017-07-21,10,2011872,3.0,False,Quito,C,15,GROCERY I,0,,,,45.78
2017-07-20,20,844017,7.0,True,Quito,B,6,DELI,1,,,,46.73
2017-08-08,15,111397,1.0,False,Ibarra,C,15,GROCERY I,0,,,,49.07
2017-07-30,21,1239810,16.0,False,Santo Domingo,B,6,DAIRY,1,,,,
2017-08-05,5,833644,1.0,False,Santo Domingo,D,4,GROCERY I,0,Holiday,Local,False,
2017-07-16,11,1958171,3.0,False,Cayambe,B,6,BEVERAGES,0,,,,
2017-08-02,9,1164290,2.0,True,Quito,B,6,DAIRY,1,,,,49.6
2017-08-11,14,2010779,4.0,False,Riobamba,C,7,GROCERY I,0,Transfer,National,False,48.81
2017-08-10,10,2011583,5.0,False,Quito,C,15,BEVERAGES,0,Holiday,National,True,48.54
2017-08-06,50,1991217,8.0,False,Ambato,A,14,GROCERY I,0,,,,
2017-08-01,7,1464941,11.0,False,Quito,D,8,BEVERAGES,0,,,,49.19
2017-07-28,49,1164290,16.0,False,Quito,A,11,DAIRY,1,,,,49.72
2017-08-14,21,1159413,14.0,False,Santo Domingo,B,6,GROCERY I,0,,,,47.59
2017-08-09,29,1464217,3.0,False,Guayaquil,E,10,BEVERAGES,0,,,,49.59
2017-07-23,4,732006,2.0,True,Quito,D,9,DELI,1,Holiday,Local,False,
2017-08-14,28,1971394,1.0,False,Guayaquil,E,10,DAIRY,1,,,,47.59
2017-07-29,24,1148548,33.0,False,Guayaquil,D,1,EGGS,1,,,,
2017-07-17,46,1473406,19.0,False,Quito,A,14,PRODUCE,1,,,,46.02
2017-08-11,43,211206,2.0,False,Esmeraldas,E,10,GROCERY I,0,Transfer,National,False,48.81
2017-08-06,37,1936931,1.0,False,Cuenca,D,2,BEVERAGES,0,,,,
2017-07-19,48,1696003,3.431,True,Quito,A,14,PRODUCE,1,,,,47.1
2017-08-03,28,1149579,2.0,False,Guayaquil,E,10,BREAD/BAKERY,1,,,,49.03
2017-08-12,22,2013651,5.0,False,Puyo,C,7,GROCERY I,0,,,,
2017-07-30,47,1121615,17.0,False,Quito,A,14,DELI,1,,,,
2017-08-13,31,936994,7.0,False,Babahoyo,B,10,GROCERY I,0,,,,
2017-08-02,5,557810,3.0,False,Santo Domingo,D,4,GROCERY I,0,,,,49.6
2017-08-07,15,940616,1.0,False,Ibarra,C,15,CLEANING,0,,,,49.37
2017-08-15,29,804098,4.0,False,Guayaquil,E,10,SEAFOOD,1,Holiday,Local,False,47.57
2017-07-30,21,1463788,1.0,False,Santo Domingo,B,6,BEVERAGES,0,,,,
2017-08-04,48,1463596,2.0,False,Quito,A,14,BEVERAGES,0,,,,49.57
2017-08-10,1,2057033,1.0,False,Quito,D,13,BEVERAGES,0,Holiday,National,True,48.54
2017-07-30,31,871513,6.0,True,Babahoyo,B,10,BREAD/BAKERY,1,,,,
2017-08-08,4,1092008,1.0,False,Quito,D,9,BREAD/BAKERY,1,,,,49.07
2017-07-29,2,1466826,3.0,False,Quito,D,13,GROCERY I,0,,,,
2017-07-20,54,362548,3.0,False,El Carmen,C,3,GROCERY I,0,,,,46.73
2017-07-21,8,1717640,11.0,False,Quito,D,8,PRODUCE,1,,,,45.78
2017-07-20,28,1083152,4.0,False,Guayaquil,E,10,DAIRY,1,,,,46.73
2017-07-19,54,2032488,1.0,False,El Carmen,C,3,BEVERAGES,0,,,,47.1
2017-08-03,9,1473403,12.073,False,Quito,B,6,PRODUCE,1,,,,49.03
2017-07-25,52,2028696,4.0,False,Manta,A,11,BEVERAGES,0,Additional,Local,False,47.77
2017-07-30,5,939130,1.0,False,Santo Domingo,D,4,DAIRY,1,,,,
2017-07-24,24,1117662,1.0,False,Guayaquil,D,1,BEVERAGES,0,Additional,Local,False,46.21
2017-07-20,6,372924,6.0,False,Quito,D,13,GROCERY I,0,,,,46.73
2017-08-08,7,1958216,16.0,False,Quito,D,8,BEVERAGES,0,,,,49.07
2017-07-24,52,1464097,2.0,False,Manta,A,11,BEVERAGES,0,Additional,Local,False,46.21
2017-07-23,21,1457340,8.0,False,Santo Domingo,B,6,HOME CARE,0,Holiday,Local,False,
2017-08-09,26,1939531,2.0,False,Guayaquil,D,10,BEVERAGES,0,,,,49.59
2017-07-23,52,2045162,2.0,False,Manta,A,11,PERSONAL CARE,0,Holiday,Local,False,
2017-08-02,48,1105214,1.0,False,Quito,A,14,GROCERY I,0,,,,49.6
2017-08-15,41,1584369,2.0,False,Machala,D,4,LADIESWEAR,0,Holiday,Local,False,47.57
2017-08-06,3,2046297,7.0,False,Quito,D,8,LAWN AND GARDEN,0,,,,
2017-07-22,15,411487,7.0,False,Ibarra,C,15,CLEANING,0,,,,
2017-07-18,15,938567,1.0,False,Ibarra,C,15,GROCERY I,0,,,,46.4
2017-08-13,27,1057033,7.0,False,Daule,D,1,GROCERY I,0,,,,
2017-07-30,33,1977997,1.0,False,Quevedo,C,3,DAIRY,1,,,,
2017-08-13,51,1456909,3.0,False,Guayaquil,A,17,HOME CARE,0,,,,
2017-08-09,11,1963265,26.0,True,Cayambe,B,6,DAIRY,1,,,,49.59
2017-08-08,21,1345070,3.0,False,Santo Domingo,B,6,GROCERY I,0,,,,49.07
2017-08-10,39,2010989,2.0,False,Cuenca,B,6,GROCERY I,0,Holiday,National,True,48.54
2017-07-31,17,315322,5.0,False,Quito,C,12,GROCERY I,0,,,,50.21
2017-08-08,23,847863,5.0,True,Ambato,D,9,GROCERY I,0,,,,49.07
2017-07-23,54,648313,7.0,False,El Carmen,C,3,CLEANING,0,Holiday,Local,False,
2017-08-01,3,617096,3.0,False,Quito,D,8,EGGS,1,,,,49.19
2017-07-18,4,165704,10.0,True,Quito,D,9,GROCERY I,0,,,,46.4
2017-08-11,25,583968,4.764,True,Salinas,D,1,MEATS,1,Transfer,National,False,48.81
2017-07-25,17,991114,13.0,False,Quito,C,12,DELI,1,Additional,Local,False,47.77
2017-08-11,43,962601,1.0,False,Esmeraldas,E,10,CLEANING,0,Transfer,National,False,48.81
2017-08-11,43,671055,1.0,True,Esmeraldas,E,10,DELI,1,Transfer,National,False,48.81
