id,date,store_nbr,item_nbr,unit_sales,onpromotion
122912740,2017-07-22,23,177395,4.0,False
123233131,2017-07-25,21,1455482,1.0,False
123740017,2017-07-30,17,716250,12.0,False
123285962,2017-07-25,49,2010329,5.0,False
125232754,2017-08-13,26,1324591,1.0,True
124341051,2017-08-04,50,2018690,3.0,False
124978835,2017-08-11,2,1948448,5.0,False
125111817,2017-08-12,17,1584575,16.0,False
124252405,2017-08-04,4,377978,2.0,False
123033970,2017-07-23,28,2043849,12.0,False
125378111,2017-08-14,47,1463914,11.0,False
124090695,2017-08-02,29,1751176,6.864,False
122611260,2017-07-19,25,1501570,54.0,True
122808838,2017-07-21,23,1466288,5.0,False
123530590,2017-07-28,20,1997976,1.0,False
125060488,2017-08-11,46,1464907,16.0,False
124053369,2017-08-02,8,1464240,42.0,False
122944893,2017-07-22,40,1693652,34.0,False
124398434,2017-08-05,25,1938600,2.0,False
123698062,2017-07-29,50,1165989,19.0,False
124306994,2017-08-04,35,2058758,1.0,False
124615975,2017-08-07,24,2058362,1.0,False
124349261,2017-08-04,54,2067056,8.0,False
122399789,2017-07-17,21,1464065,1.0,False
124881595,2017-08-10,3,567779,2.0,False
124868793,2017-08-09,50,1958210,1.0,False
122712752,2017-07-20,26,407542,2.0,False
124570181,2017-08-06,54,1087269,7.0,True
123735582,2017-07-30,14,730258,2.0,False
123613480,2017-07-29,8,587186,8.0,False
123368185,2017-07-26,42,1501536,5.107,True
124657615,2017-08-07,47,954805,4.0,False
124633684,2017-08-07,36,958016,2.0,False
122754470,2017-07-20,48,1464208,7.0,False
124361204,2017-08-05,6,657869,3.0,False
123268895,2017-07-25,42,2027777,2.0,False
123560980,2017-07-28,39,460804,2.0,False
123346074,2017-07-26,29,165718,7.0,False
123367377,2017-07-26,42,852938,3.0,False
123716321,2017-07-30,4,1464038,2.0,True
124668496,2017-08-07,51,1464090,1.0,False
125292058,2017-08-14,1,828632,2.0,False
124727323,2017-08-08,30,698643,3.0,False
123913468,2017-07-31,49,789223,15.0,False
123471820,2017-07-27,45,559873,18.0,False
124061361,2017-08-02,12,2061781,3.0,False
124683613,2017-08-08,4,2108843,1.0,False
125480800,2017-08-15,47,1428330,4.0,False
122317995,2017-07-16,37,1004551,1.0,False
123831720,2017-07-31,6,1036189,4.505,False
124588771,2017-08-07,8,2040862,22.0,False
125156326,2017-08-12,42,2048141,1.0,False
122395676,2017-07-17,19,1158720,9.0,False
122941798,2017-07-22,39,513379,1.0,False
124182889,2017-08-03,22,1339795,6.0,False
123773423,2017-07-30,35,155499,2.0,False
124321546,2017-08-04,43,1228995,1.0,False
124669743,2017-08-07,52,673306,11.0,False
123855770,2017-07-31,19,1463806,5.0,False
122320075,2017-07-16,38,916886,13.0,True
122387151,2017-07-17,14,418025,3.0,False
122385075,2017-07-17,12,1447817,4.0,False
122649097,2017-07-19,46,1967914,5.0,False
125027921,2017-08-11,29,1014865,4.0,False
122739616,2017-07-20,42,1302670,1.0,False
123441088,2017-07-27,27,315473,6.0,False
124802887,2017-08-09,14,1693653,7.0,False
124341610,2017-08-04,51,502182,2.0,False
124523608,2017-08-06,34,472645,5.0,False
123339468,2017-07-26,24,2048362,3.0,False
124016676,2017-08-01,47,114799,14.0,False
122454053,2017-07-17,49,1966629,20.0,False
123639848,2017-07-29,22,1464082,6.0,False
124835447,2017-08-09,35,1463765,2.0,False
123095163,2017-07-24,3,1089844,12.0,False
122604828,2017-07-19,22,116018,2.0,False
125063215,2017-08-11,47,1463934,1.0,False
123779339,2017-07-30,38,890375,3.0,True
122515346,2017-07-18,28,2046916,4.0,False
122693025,2017-07-20,13,2035587,1.0,True
122789777,2017-07-21,11,850460,3.0,False
123892387,2017-07-31,40,1047793,16.0,False
125443056,2017-08-15,27,1920096,1.0,False
122774164,2017-07-21,3,1939531,23.0,False
123499175,2017-07-28,3,1039087,2.0,False
123498485,2017-07-28,3,411487,3.0,False
125220190,2017-08-13,19,1696025,1.0,False
123012361,2017-07-23,17,1933240,2.0,False
124816983,2017-08-09,23,1473393,13.264,True
123678398,2017-07-29,43,621300,17.0,False
124732562,2017-08-08,34,302952,3.0,False
123202883,2017-07-25,4,1309298,6.0,False
122872369,2017-07-22,2,765519,2.0,False
123906162,2017-07-31,46,1239736,2.0,False
125008804,2017-08-11,19,315277,29.0,False
124241569,2017-08-03,52,1948372,6.0,False
124341241,2017-08-04,51,119024,2.0,False
124998694,2017-08-11,12,759893,14.0,False
124955943,2017-08-10,46,454426,2.0,False
122428459,2017-07-17,38,1489882,28.0,False
122891780,2017-07-22,10,1695865,0.595,False
123005107,2017-07-23,12,2011328,3.0,False
123877814,2017-07-31,31,2046903,2.0,False
124507670,2017-08-06,25,816679,3.471,False
123421884,2017-07-27,14,1463787,9.0,False
124216378,2017-08-03,42,1309298,1.0,False
123452421,2017-07-27,34,1306197,3.0,False
123469600,2017-07-27,44,939131,2.0,False
122269061,2017-07-16,9,2028754,2.0,False
125158162,2017-08-12,43,2033554,24.303,False
122890852,2017-07-22,10,364865,7.0,False
123113974,2017-07-24,12,979554,1.0,False
124844072,2017-08-09,40,583977,4.119,False
124913916,2017-08-10,21,1464134,1.0,False
125165531,2017-08-12,46,1417148,20.0,False
124686913,2017-08-08,6,1457005,1.0,False
125420853,2017-08-15,14,1239815,10.0,False
122377912,2017-07-17,8,1489853,8.0,False
123686541,2017-07-29,46,843607,9.0,False
122927183,2017-07-22,30,1958187,1.0,True
123370192,2017-07-26,43,1958177,6.0,False
123809072,2017-07-30,50,890372,27.0,True
124994497,2017-08-11,9,1696015,32.0,False
122489062,2017-07-18,12,1992914,16.0,True
124894921,2017-08-10,9,1012787,6.0,False
125178415,2017-08-12,51,1239956,5.0,False
125044015,2017-08-11,39,860549,2.0,False
124777193,2017-08-09,1,1336461,2.0,False
122171567,2017-07-15,18,470625,4.0,False
123985329,2017-08-01,31,1456346,1.0,False
125473557,2017-08-15,44,1993879,2.0,False
125360932,2017-08-14,40,407533,10.0,True
122911120,2017-07-22,21,2016419,1.0,False
123560588,2017-07-28,38,2048406,2.0,False
123807970,2017-07-30,49,2011114,1.0,False
122673088,2017-07-20,3,1247036,2.0,False
124639166,2017-08-07,39,401911,3.0,False
123816987,2017-07-30,53,1147495,1.0,True
123474917,2017-07-27,46,956012,11.0,False
122274740,2017-07-16,13,897348,1.0,False
123008457,2017-07-23,15,933780,2.0,False
122846480,2017-07-21,45,377978,9.0,False
122609906,2017-07-19,24,2011266,3.0,False
123746935,2017-07-30,20,1909755,13.0,False
122473536,2017-07-18,4,1980590,1.0,False
124363715,2017-08-05,7,805311,4.0,False
124924169,2017-08-10,27,1975584,3.0,False
124935319,2017-08-10,35,2047506,28.0,False
125407483,2017-08-15,7,506717,4.0,False
124493870,2017-08-06,18,525887,3.0,True
124505897,2017-08-06,24,1092008,1.0,False
122145896,2017-07-15,4,1345068,2.0,False
123283282,2017-07-25,48,1958713,1.0,False
124152167,2017-08-03,5,847894,1.0,False
124582003,2017-08-07,6,252698,1.806,False
123029992,2017-07-23,27,323217,2.0,False
123638456,2017-07-29,21,1972039,2.0,False
124933824,2017-08-10,34,1455485,3.0,True
125124407,2017-08-12,24,1463807,17.0,False
122553041,2017-07-18,48,1463808,2.0,False
122796707,2017-07-21,16,409904,3.0,False
122680342,2017-07-20,6,2013086,1.0,False
122806002,2017-07-21,21,1971365,14.0,False
124593358,2017-08-07,11,1114924,39.0,False
125257997,2017-08-13,41,312113,2.0,False
125050925,2017-08-11,42,2026858,4.0,True
122154933,2017-07-15,8,1282207,1.0,False
122900936,2017-07-22,16,1239956,1.0,False
124259362,2017-08-04,7,873687,2.0,False
124358094,2017-08-05,4,1916577,3.0,False
123351937,2017-07-26,33,584126,97.359,False
124097274,2017-08-02,34,841607,1.0,False
124736680,2017-08-08,36,1966995,1.0,False
123765002,2017-07-30,29,1981607,5.0,False
122872154,2017-07-22,2,507641,5.0,True
124199912,2017-08-03,33,404334,1.0,False
125087732,2017-08-12,4,1064018,4.0,False
125151233,2017-08-12,40,888763,4.0,False
123570030,2017-07-28,43,2046591,1.0,False
124639325,2017-08-07,39,577741,8.0,False
125015060,2017-08-11,22,1447815,9.0,False
124089452,2017-08-02,29,371438,3.0,False
122852234,2017-07-21,47,796396,17.0,False
123634092,2017-07-29,19,1909411,8.0,False
125012974,2017-08-11,21,938570,3.0,False
123755648,2017-07-30,25,638327,1.0,False
122664305,2017-07-19,52,2081142,7.0,False
123492317,2017-07-27,53,1946155,6.0,False
124240482,2017-08-03,52,986193,5.0,False
124454527,2017-08-05,52,517905,2.0,False
122390306,2017-07-17,16,819227,2.76,False
122306949,2017-07-16,30,1954510,2.0,False
123486468,2017-07-27,51,158789,1.0,False
124911365,2017-08-10,20,870544,9.0,False
123075128,2017-07-23,48,1585782,29.0,False
122238883,2017-07-15,50,1353191,2.0,False
125164610,2017-08-12,46,770453,7.0,False
122180159,2017-07-15,22,1457835,9.0,False
123803094,2017-07-30,48,410257,16.0,False
124145570,2017-08-03,2,956012,5.0,False
123038991,2017-07-23,31,1967642,2.0,False
123858626,2017-07-31,21,409738,3.0,False
125287730,2017-08-13,52,2016419,4.0,False
123263021,2017-07-25,39,1696008,15.271,True
124865997,2017-08-09,49,1489836,34.0,True
123980226,2017-08-01,28,1920046,1.0,False
125192591,2017-08-13,4,1089844,10.0,False
124327872,2017-08-04,45,2045162,4.0,False
123962612,2017-08-01,19,1239852,15.023,False
124567041,2017-08-06,52,2008562,2.0,False
123009458,2017-07-23,16,264752,1.0,False
124762400,2017-08-08,48,1342006,13.0,False
123459535,2017-07-27,38,2030822,1.0,False
122848209,2017-07-21,45,1584575,73.0,False
123561143,2017-07-28,39,686036,1.0,False
125138125,2017-08-12,32,1457251,2.0,False
124782165,2017-08-09,3,1621529,3.0,True
123521148,2017-07-28,14,1981607,2.0,False
122517301,2017-07-18,29,2112404,1.0,False
125479351,2017-08-15,47,265279,16.0,False
122596026,2017-07-19,16,1464074,2.0,False
122326995,2017-07-16,41,1457183,4.0,False
125423395,2017-08-15,16,839363,4.0,False
125132074,2017-08-12,28,1958223,1.0,False
124091562,2017-08-02,30,949299,1.0,False
124325344,2017-08-04,45,215332,8.0,False
123420744,2017-07-27,13,1969899,2.0,False
123987441,2017-08-01,33,411487,2.0,False
124344932,2017-08-04,52,1281780,6.0,False
123041760,2017-07-23,33,2010315,1.0,False
123448746,2017-07-27,31,1609724,2.0,False
122987005,2017-07-23,4,989092,3.0,False
122455806,2017-07-17,50,1285150,3.0,False
123352757,2017-07-26,33,2002043,2.0,False
124587842,2017-08-07,8,1346631,8.0,False
125453674,2017-08-15,34,929893,1.0,False
124708775,2017-08-08,19,1111202,1.0,True
123483036,2017-07-27,49,1422815,2.0,False
123630838,2017-07-29,18,264752,2.0,False
123389636,2017-07-26,51,1153597,4.0,False
122139013,2017-07-15,1,1695932,1.399,False
125226645,2017-08-13,23,554048,5.0,False
122555375,2017-07-18,49,1404411,10.0,False
125318554,2017-08-14,14,1463594,4.0,False
123843987,2017-07-31,12,730258,2.0,False
125483812,2017-08-15,48,1914276,3.0,False
123077267,2017-07-23,49,1239953,6.0,False
124168792,2017-08-03,13,2032488,3.0,False
123934111,2017-08-01,4,1148548,4.0,False
124642499,2017-08-07,40,2011328,2.0,False
122703727,2017-07-20,20,1949898,6.0,False
122388423,2017-07-17,15,155610,7.0,True
124673892,2017-08-07,54,752167,2.0,False
123575205,2017-07-28,45,1951042,3.0,False
125463849,2017-08-15,39,2123750,1.0,False
122463786,2017-07-17,54,315277,14.0,False
124124730,2017-08-02,47,769314,22.0,False
122977532,2017-07-22,53,1464077,2.0,False
124954581,2017-08-10,45,1457005,4.0,False
125069949,2017-08-11,50,567781,5.0,True
123975731,2017-08-01,26,1303141,4.0,False
122387705,2017-07-17,14,1239808,2.0,False
124541736,2017-08-06,43,1239720,1.0,True
124355149,2017-08-05,3,1386894,2.0,False
122225752,2017-07-15,45,1913230,7.0,False
124720604,2017-08-08,26,668753,3.0,False
124191417,2017-08-03,27,1489873,4.0,False
124188239,2017-08-03,25,1239793,1.0,False
124192218,2017-08-03,28,404454,5.0,False
122193717,2017-07-15,29,1351305,4.0,True
124971984,2017-08-10,52,1576589,1.0,False
122241416,2017-07-15,51,1346636,9.0,False
125141613,2017-08-12,34,2057231,0.741,False
124861464,2017-08-09,47,2003709,6.0,False
122856682,2017-07-21,48,2048596,16.0,False
125024077,2017-08-11,27,1239795,3.0,False
122715613,2017-07-20,28,115267,2.0,False
123121100,2017-07-24,17,872307,2.0,False
122526790,2017-07-18,36,1400334,1.0,False
125357844,2017-08-14,38,1370542,2.0,False
122538397,2017-07-18,42,1460808,5.0,False
124587443,2017-08-07,8,1047756,8.0,False
122420329,2017-07-17,34,261053,2.0,False
125396031,2017-08-15,1,2010885,4.0,False
124259889,2017-08-04,7,1313223,11.0,False
125071260,2017-08-11,50,1473427,5.379,False
122905677,2017-07-22,19,413987,5.0,False
123603203,2017-07-29,3,1501536,5.018,False
123055798,2017-07-23,41,809882,18.0,False
123014800,2017-07-23,19,129635,1.0,False
123972301,2017-08-01,24,1418844,2.0,False
122329340,2017-07-16,42,1463621,1.0,False
123085969,2017-07-23,52,2011938,5.0,False
122776094,2017-07-21,4,1463602,1.0,False
124919200,2017-08-10,24,1695837,7.788,False
124898174,2017-08-10,11,985824,6.0,False
122188376,2017-07-15,27,323013,31.0,True
125450864,2017-08-15,32,1017349,4.676,False
122184564,2017-07-15,24,1976260,3.0,False
125168623,2017-08-12,47,1489899,26.0,False
123456130,2017-07-27,37,641042,8.0,False
123794783,2017-07-30,45,671062,8.0,True
124043114,2017-08-02,4,623316,3.466,False
125348994,2017-08-14,33,807493,24.0,False
124181091,2017-08-03,21,1157561,2.0,False
123902306,2017-07-31,45,308085,1.0,False
123940336,2017-08-01,7,807495,9.0,True
122337660,2017-07-16,45,2005047,34.0,False
125383585,2017-08-14,49,1930967,9.0,False
122634269,2017-07-19,40,364829,11.0,False
124524523,2017-08-06,34,1463507,3.0,False
123223709,2017-07-25,16,255161,3.0,True
124907940,2017-08-10,18,459804,4.0,False
124159729,2017-08-03,8,1695835,69.858,False
122762741,2017-07-20,52,508947,15.0,False
125353402,2017-08-14,36,903285,17.502,False
125472557,2017-08-15,44,1239819,15.0,False
124079706,2017-08-02,23,2087374,1.0,False
123902340,2017-07-31,45,318847,4.0,False
123464433,2017-07-27,41,1463769,1.0,False
123530454,2017-07-28,20,1931079,1.0,False
125298426,2017-08-14,4,261053,24.0,False
123497955,2017-07-28,2,2014094,24.0,False
123909104,2017-07-31,47,1372511,3.0,True
124197252,2017-08-03,31,476707,2.0,False
123090509,2017-07-24,1,913521,5.0,False
123594331,2017-07-28,53,849312,1.0,False
123871473,2017-07-31,28,838875,5.0,False
124448627,2017-08-05,49,1990742,20.0,False
123125330,2017-07-24,19,1908028,20.0,False
122216070,2017-07-15,41,1970831,3.0,False
124274193,2017-08-04,15,1457031,1.0,False
124440436,2017-08-05,46,2018471,2.0,False
124132699,2017-08-02,50,671706,1.934,False
122983949,2017-07-23,3,664543,23.0,False
125342940,2017-08-14,29,264576,3.0,False
122956992,2017-07-22,45,1949898,27.0,False
125414497,2017-08-15,10,982727,1.0,False
122311153,2017-07-16,33,1078288,2.0,False
124042122,2017-08-02,3,1920067,1.0,False
123634463,2017-07-29,20,108701,19.0,True
122349158,2017-07-16,49,2072545,3.0,False
125027270,2017-08-11,29,222975,7.0,False
122530265,2017-07-18,38,911989,7.0,False
125122681,2017-08-12,23,1963838,2.0,False
122534056,2017-07-18,40,839367,4.0,False
122845333,2017-07-21,44,1473482,110.029,False
122614493,2017-07-19,27,1576589,4.0,True
125144688,2017-08-12,37,215332,2.0,False
123801016,2017-07-30,47,1047755,22.0,False
124398927,2017-08-05,26,370042,8.0,False
123170106,2017-07-24,44,1353189,16.0,False
123160808,2017-07-24,39,2057231,9.975,False
122825736,2017-07-21,34,686036,1.0,False
122868123,2017-07-21,53,1906100,4.0,False
124337288,2017-08-04,49,1162933,1.0,False
124873527,2017-08-09,52,1951042,4.0,False
122582457,2017-07-19,8,673306,3.0,False
124817799,2017-08-09,24,409739,1.0,False
122270458,2017-07-16,10,1998005,1.0,True
123344016,2017-07-26,27,1966167,8.0,False
125357402,2017-08-14,38,949511,4.0,True
124726354,2017-08-08,29,1457333,4.0,False
125088277,2017-08-12,4,1464070,6.0,False
123245369,2017-07-25,28,1960591,5.0,True
123913946,2017-07-31,49,1127862,7.0,False
123765915,2017-07-30,30,1116370,2.0,False
123898689,2017-07-31,43,1457180,1.0,False
122154557,2017-07-15,8,1038946,5.0,False
124378156,2017-08-05,14,1693648,4.769,False
124855755,2017-08-09,45,1473488,26.889,True
122673552,2017-07-20,3,1489871,17.0,False
123606726,2017-07-29,5,648313,2.0,False
124187969,2017-08-03,25,913102,2.0,False
124867054,2017-08-09,50,369432,9.0,False
123697543,2017-07-29,50,812725,4.0,False
123201835,2017-07-25,4,265254,15.0,False
123299279,2017-07-26,2,1161571,13.0,False
124701006,2017-08-08,14,1036689,5.0,False
123332403,2017-07-26,20,2053630,2.0,False
124776229,2017-08-09,1,315221,15.0,False
124915392,2017-08-10,22,1473402,2.737,False
123700455,2017-07-29,51,1038962,1.0,False
124609726,2017-08-07,21,1176560,1.0,False
124663933,2017-08-07,49,1944334,17.787,False
122597256,2017-07-19,17,1235334,1.0,False
124137084,2017-08-02,52,123602,2.0,False
122955591,2017-07-22,45,895291,35.222,False
124428886,2017-08-05,42,1086172,1.0,False
122579868,2017-07-19,7,365138,2.0,False
122807967,2017-07-21,23,582864,40.786,True
125213360,2017-08-13,15,1430041,1.0,False
123663799,2017-07-29,36,874598,2.0,False
124341300,2017-08-04,51,205209,6.97,True
123229368,2017-07-25,19,1324182,8.0,False
122374021,2017-07-17,7,314881,4.0,False
124767727,2017-08-08,50,1464153,1.0,False
124707623,2017-08-08,18,1507720,6.0,True
124187983,2017-08-03,25,932281,1.0,False
125455016,2017-08-15,35,564110,1.0,False
123363050,2017-07-26,39,2026683,4.0,False
122604932,2017-07-19,22,308766,3.0,False
124036570,2017-08-02,1,1239898,1.408,False
124360251,2017-08-05,5,1933240,1.0,False
123641679,2017-07-29,23,1717181,1.0,False
125481313,2017-08-15,47,1916209,5.0,False
123024721,2017-07-23,24,589403,2.0,False
124309576,2017-08-04,37,1047680,11.0,False
123205874,2017-07-25,6,319272,2.0,False
122291751,2017-07-16,23,463598,2.0,False
124654050,2017-08-07,46,114778,1.0,False
123335742,2017-07-26,23,410257,4.0,False
123651904,2017-07-29,28,2048421,9.0,False
122601479,2017-07-19,20,467887,17.0,False
123614864,2017-07-29,8,1609730,16.0,True
123262682,2017-07-25,39,1418846,3.0,False
124326779,2017-08-04,45,1333994,7.0,False
125405885,2017-08-15,6,1114761,8.0,False
123882224,2017-07-31,34,2043795,2.0,False
124630743,2017-08-07,34,851982,2.0,False
124771991,2017-08-08,52,1348983,6.0,False
124298946,2017-08-04,30,158788,3.0,False
123618730,2017-07-29,10,1441516,2.0,False
124534431,2017-08-06,39,2029427,2.0,False
122861081,2017-07-21,50,1464082,11.0,False
124786635,2017-08-09,5,2011898,1.0,False
122182563,2017-07-15,24,165988,9.0,False
124586393,2017-08-07,7,2045637,2.0,False
125422110,2017-08-15,15,1065599,4.041,False
124030425,2017-08-01,52,888063,3.0,False
122825567,2017-07-21,34,460804,2.0,False
123236330,2017-07-25,23,1457229,1.0,True
122589920,2017-07-19,12,559870,5.0,False
124511976,2017-08-06,27,1444598,6.0,False
125240863,2017-08-13,30,1987709,12.0,False
123471256,2017-07-27,44,2058758,16.0,False
122224409,2017-07-15,45,877513,9.0,False
124054545,2017-08-02,9,468057,4.0,False
122962480,2017-07-22,47,1695984,16.809,False
124814065,2017-08-09,21,1987120,2.0,False
122497112,2017-07-18,18,956012,3.0,False
124477952,2017-08-06,8,1937039,2.0,False
123016236,2017-07-23,19,2012576,4.0,False
124566308,2017-08-06,52,1430040,36.0,False
122482473,2017-07-18,8,2048399,9.0,False
124491281,2017-08-06,16,1916577,5.0,True
124765165,2017-08-08,49,1463855,14.0,False
123419587,2017-07-27,12,1958186,8.0,False
122853160,2017-07-21,47,1422815,3.0,False
124297310,2017-08-04,29,373152,1.0,False
125179220,2017-08-12,51,2005047,4.0,False
124740134,2017-08-08,38,1317092,2.0,False
123561464,2017-07-28,39,1053945,7.0,False
122906398,2017-07-22,19,1345072,4.0,False
122181922,2017-07-15,23,1464025,29.0,False
122707552,2017-07-20,23,567781,2.0,False
125238938,2017-08-13,29,1367438,1.0,False
122433155,2017-07-17,41,564533,15.0,False
125333240,2017-08-14,23,1347977,3.0,False
122566224,2017-07-18,54,1949898,6.0,False
124650406,2017-08-07,44,1466077,11.0,False
123680376,2017-07-29,44,472658,16.0,False
123595011,2017-07-28,53,1463865,6.0,False
122906300,2017-07-22,19,1239793,3.0,False
123284303,2017-07-25,49,732007,5.0,True
124042344,2017-08-02,3,2005384,9.0,False
122986871,2017-07-23,4,870545,32.0,True
124929162,2017-08-10,31,570917,7.0,False
124929648,2017-08-10,31,1165989,5.0,False
124273310,2017-08-04,15,215303,1.0,False
122821360,2017-07-21,31,357961,2.0,False
125328695,2017-08-14,20,2017202,3.0,False
122560146,2017-07-18,51,1405685,18.0,False
124637232,2017-08-07,38,510057,5.0,False
125420947,2017-08-15,14,1393033,2.0,False
123446418,2017-07-27,30,373152,4.0,False
124082229,2017-08-02,25,420720,2.0,False
123183217,2017-07-24,49,1243815,1.0,False
123676418,2017-07-29,42,846565,1.0,False
122489429,2017-07-18,13,418026,2.0,True
125006395,2017-08-11,17,1489850,8.122,False
125274353,2017-08-13,47,1576589,17.0,False
124917757,2017-08-10,24,364738,11.0,False
123565441,2017-07-28,41,1354383,9.0,False
125093172,2017-08-12,7,165551,11.0,False
123904751,2017-07-31,45,2049153,8.0,False
124873233,2017-08-09,52,1472487,1.0,False
124546457,2017-08-06,45,849098,8.0,False
125087049,2017-08-12,4,323013,4.0,False
122634674,2017-07-19,40,939207,17.0,True
124484359,2017-08-06,11,2118662,2.0,False
124269080,2017-08-04,12,168931,3.0,False
122379131,2017-07-17,9,627885,2.0,False
122278205,2017-07-16,15,2010959,2.0,False
122656107,2017-07-19,49,1402643,2.0,False
124229412,2017-08-03,47,1950890,7.0,False
125124493,2017-08-12,24,1472453,2.0,True
124914540,2017-08-10,22,315279,11.0,False
122749496,2017-07-20,46,1696021,2.0,False
122719716,2017-07-20,30,1121616,27.0,False
122839349,2017-07-21,41,2010989,1.0,False
122323900,2017-07-16,40,269287,5.0,False
125318419,2017-08-14,14,1332689,6.0,False
122612362,2017-07-19,26,1239906,7.0,True
123711183,2017-07-30,2,1463805,3.0,False
124089384,2017-08-02,29,315176,36.0,False
122353873,2017-07-16,51,1960944,10.0,False
124834366,2017-08-09,34,1463865,4.0,False
122283103,2017-07-16,18,1457003,1.0,False
122198857,2017-07-15,32,1987653,2.0,False
124108308,2017-08-02,40,577741,3.0,False
124078702,2017-08-02,23,1105214,2.0,False
123652879,2017-07-29,29,1083196,4.0,False
124917840,2017-08-10,24,462673,1.0,False
124259787,2017-08-04,7,1239746,1.0,True
123407367,2017-07-27,6,819209,4.419,False
122179568,2017-07-15,22,765519,2.0,False
123744809,2017-07-30,19,1943792,11.0,False
122890069,2017-07-22,9,1473513,16.921,False
124894237,2017-08-10,9,214860,3.0,False
124503184,2017-08-06,23,255161,1.0,False
124166170,2017-08-03,12,368140,1.0,False
125138935,2017-08-12,33,807495,1.0,True
122557121,2017-07-18,50,838216,12.0,False
122891527,2017-07-22,10,1346638,13.0,False
123269386,2017-07-25,43,575863,4.0,False
124761125,2017-08-08,48,208699,4.0,False
124445883,2017-08-05,48,1989798,5.0,False
124215008,2017-08-03,41,1958219,1.0,False
122558707,2017-07-18,50,2042614,1.0,False
124027060,2017-08-01,50,2010598,3.0,False
124324282,2017-08-04,44,1463851,6.0,False
124609648,2017-08-07,21,1116370,3.0,False
124740639,2017-08-08,38,1916208,1.0,False
124907720,2017-08-10,18,165705,2.0,False
124130800,2017-08-02,49,1240160,29.0,True
122767912,2017-07-21,1,414426,1.0,False
123212921,2017-07-25,9,517906,7.0,True
124706828,2017-08-08,18,849142,7.0,True
122512123,2017-07-18,27,827911,4.0,False
123240078,2017-07-25,25,1457175,1.0,False
123759616,2017-07-30,27,1109391,1.0,False
123026840,2017-07-23,25,671706,4.601,False
124046324,2017-08-02,5,1501570,22.0,True
124133370,2017-08-02,50,1228950,1.0,False
122922875,2017-07-22,28,852110,2.0,False
124032086,2017-08-01,53,153078,2.0,False
123766186,2017-07-30,30,1457256,1.0,False
124920313,2017-08-10,25,938576,1.0,False
125145322,2017-08-12,37,979196,1.0,False
124070390,2017-08-02,18,1584369,2.0,False
124644577,2017-08-07,41,2116416,1.0,False
124824962,2017-08-09,28,716241,1.0,False
124832932,2017-08-09,33,1930967,1.0,False
122178306,2017-07-15,21,1344514,5.0,True
124786244,2017-08-09,5,1473427,7.873,True
122216979,2017-07-15,42,781797,10.0,False
123695807,2017-07-29,49,1457231,7.0,False
124863967,2017-08-09,48,2018273,5.0,False
124988323,2017-08-11,7,261052,4.0,False
123460932,2017-07-27,39,1463765,78.0,False
124292232,2017-08-04,26,464339,3.0,False
124994138,2017-08-11,9,1400329,4.0,False
125057342,2017-08-11,45,1345072,2.0,False
124083538,2017-08-02,25,2005057,4.0,False
122518539,2017-07-18,30,2016738,4.0,False
123482091,2017-07-27,49,664539,2.0,False
123669765,2017-07-29,39,215332,6.0,False
122172170,2017-07-15,18,1146804,2.0,False
124460055,2017-08-05,54,2011872,1.0,False
122644792,2017-07-19,45,634010,8.372,False
123315761,2017-07-26,9,1971730,1.0,True
125114351,2017-08-12,19,354919,13.0,False
123102286,2017-07-24,6,1430041,14.0,False
122759761,2017-07-20,50,1950301,2.0,False
125236494,2017-08-13,28,1053943,2.0,False
124205598,2017-08-03,37,103520,4.0,False
124134570,2017-08-02,50,2046260,1.0,False
122985978,2017-07-23,3,2046297,6.0,False
124330021,2017-08-04,46,1686664,13.0,False
122733558,2017-07-20,39,638978,6.0,True
124797595,2017-08-09,11,559682,2.0,False
123628617,2017-07-29,16,1973919,6.0,False
122797682,2017-07-21,16,2054291,1.0,False
123250110,2017-07-25,31,1463865,11.0,False
124413266,2017-08-05,34,1109325,9.0,False
122911485,2017-07-22,22,457688,4.0,False
123747785,2017-07-30,21,464333,4.0,False
124662717,2017-08-07,49,954553,22.0,False
123183154,2017-07-24,49,1239795,11.0,False
125065920,2017-08-11,48,1464073,5.0,False
125450216,2017-08-15,31,1977997,1.0,False
124862437,2017-08-09,48,809184,1.0,False
124363152,2017-08-05,7,155625,1.0,False
124702356,2017-08-08,15,956013,4.0,False
122725320,2017-07-20,34,1119217,2.0,False
123682104,2017-07-29,44,1660188,20.0,False
124421811,2017-08-05,38,2110456,16.0,False
124315726,2017-08-04,40,1162382,26.0,False
123371791,2017-07-26,44,1179580,13.0,False
122206632,2017-07-15,37,1087270,1.0,False
122666179,2017-07-19,53,2028217,5.0,False
122353358,2017-07-16,51,1456909,3.0,False
124254821,2017-08-04,5,757888,4.0,False
122889350,2017-07-22,9,1047721,3.0,False
122686519,2017-07-20,9,1463621,2.0,False
123401749,2017-07-27,3,1239890,22.519,False
124910811,2017-08-10,20,213652,3.0,False
122519175,2017-07-18,31,819227,10.327,False
122337881,2017-07-16,45,2048193,4.0,False
123812601,2017-07-30,51,1466039,1.0,False
122307778,2017-07-16,31,812716,1.0,True
124615087,2017-08-07,24,1346625,6.0,False
125081288,2017-08-12,1,1422837,1.0,False
124417724,2017-08-05,37,578097,12.0,False
123943893,2017-08-01,8,1609730,9.0,True
123765159,2017-07-30,29,2028307,4.0,False
